text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
ok okokokokokokokokokokokokokokokokokokokokokokokokokok,[],[],[],[]
"Nhỏ gọn, mang theo mọi nơi. Nhược điểm usb 2.0 hơi chậm :(",['usb 2.0'],"[('usb 2.0', 'NEG')]","[('usb 2.0', 'hơi chậm')]","[('usb 2.0', 'hơi chậm', 'NEG')]"
"...đèn chiếu sáng khá mạnh, lại kèm cả pin xạc và đồ xạc, quá hời cho nguyên bộ đầy đủ....","['...đèn chiếu sáng', 'nguyên bộ đầy đủ....']","[('...đèn chiếu sáng', 'POS'), ('nguyên bộ đầy đủ....', 'POS')]","[('...đèn chiếu sáng', 'khá mạnh,'), ('nguyên bộ đầy đủ....', 'quá hời')]","[('...đèn chiếu sáng', 'khá mạnh,', 'POS'), ('nguyên bộ đầy đủ....', 'quá hời', 'POS')]"
"Hàng mua xài Ok. Giao nhanh. Hài lòng, gói hàng cẩn thận.","['xài', 'Giao', 'gói hàng']","[('xài', 'POS'), ('Giao', 'POS'), ('gói hàng', 'POS')]","[('xài', 'Ok.'), ('Giao', 'nhanh.'), ('gói hàng', 'cẩn thận.')]","[('xài', 'Ok.', 'POS'), ('Giao', 'nhanh.', 'POS'), ('gói hàng', 'cẩn thận.', 'POS')]"
"Sản phẩm đúng miêu tả. Tuy nhiên, tiki giao hàng quá chậm. Mua chung 1 số sản phẩm mà cái này bị tách đơn hàng, nếu giao chung một lần thì quá tốt. Tách ra lắc nhắc, rất mất thời gian chờ đợi","['Sản phẩm', 'tiki giao hàng', 'Tách ra']","[('Sản phẩm', 'POS'), ('tiki giao hàng', 'NEG'), ('Tách ra', 'NEG')]","[('Sản phẩm', 'đúng miêu tả.'), ('tiki giao hàng', 'quá chậm.'), ('Tách ra', 'lắc nhắc, rất mất thời gian chờ')]","[('Sản phẩm', 'đúng miêu tả.', 'POS'), ('tiki giao hàng', 'quá chậm.', 'NEG'), ('Tách ra', 'lắc nhắc, rất mất thời gian chờ', 'NEG')]"
"Số lượng chỉ có tầm 60-70 cái, không biết nhà cung cấp ăn bớt hay khai gian về số lượng? Tôi đặt loại 4x200mm và 5x300mm đều như vậy.",['số lượng?'],"[('số lượng?', 'NEG')]","[('số lượng?', 'nhà cung cấp ăn bớt hay khai gian')]","[('số lượng?', 'nhà cung cấp ăn bớt hay khai gian', 'NEG')]"
"sản phẩm như mô tả, rất hữu ích. tuy nhiên số lượng ko phải là 100 như quảng cáo","['sản phẩm', 'số lượng']","[('sản phẩm', 'POS'), ('số lượng', 'NEG')]","[('sản phẩm', 'như mô tả,'), ('số lượng', 'ko phải là 100 như quảng cáo')]","[('sản phẩm', 'như mô tả,', 'POS'), ('số lượng', 'ko phải là 100 như quảng cáo', 'NEG')]"
Dây hơi cứng nhưng rút được không bị gẫy. Đóng gói 100 thực tế có 90 thôi,"['Dây', 'rút', 'Đóng gói']","[('Dây', 'NEG'), ('rút', 'POS'), ('Đóng gói', 'NEG')]","[('Dây', 'hơi cứng'), ('rút', 'được không bị gẫy.'), ('Đóng gói', '100 thực tế có 90 thôi')]","[('Dây', 'hơi cứng', 'NEG'), ('rút', 'được không bị gẫy.', 'POS'), ('Đóng gói', '100 thực tế có 90 thôi', 'NEG')]"
"Sản phẩm tốt, mức giá hợp lí, đúng nhu cầu của mình. Thanks.","['Sản phẩm', 'mức giá']","[('Sản phẩm', 'POS'), ('mức giá', 'POS')]","[('Sản phẩm', 'tốt,'), ('mức giá', 'hợp lí,')]","[('Sản phẩm', 'tốt,', 'POS'), ('mức giá', 'hợp lí,', 'POS')]"
Tiki giao chậm quá mà khi đặt hàng tôi đã đặt chung nhưng tiki lại chia làm ba đợt giao và không cùng ngày làm tôi đợi lấy rất tốn thời gian!,"['Tiki giao', 'chia làm ba đợt giao và không cùng ngày']","[('Tiki giao', 'NEG'), ('chia làm ba đợt giao và không cùng ngày', 'NEG')]","[('Tiki giao', 'chậm quá'), ('chia làm ba đợt giao và không cùng ngày', 'làm tôi đợi lấy rất tốn thời gian!')]","[('Tiki giao', 'chậm quá', 'NEG'), ('chia làm ba đợt giao và không cùng ngày', 'làm tôi đợi lấy rất tốn thời gian!', 'NEG')]"
Đặt từ đầu tuần mà đến bây giờ vẫn chưa nhận được hàng ! Quá thất vọng!,['nhận được hàng'],"[('nhận được hàng', 'NEG')]","[('nhận được hàng', 'vẫn chưa')]","[('nhận được hàng', 'vẫn chưa', 'NEG')]"
truyện bọc kĩ càng và rất hay mọi người hãy ủng hộ shop nhé,"['truyện', 'truyện', 'bọc', 'bọc', 'shop']","[('truyện', 'POS'), ('truyện', 'POS'), ('bọc', 'POS'), ('bọc', 'POS'), ('shop', 'POS')]","[('truyện', 'kĩ càng'), ('truyện', 'rất hay'), ('bọc', 'kĩ càng'), ('bọc', 'rất hay'), ('shop', 'ủng hộ')]","[('truyện', 'kĩ càng', 'POS'), ('truyện', 'rất hay', 'POS'), ('bọc', 'kĩ càng', 'POS'), ('bọc', 'rất hay', 'POS'), ('shop', 'ủng hộ', 'POS')]"
"Thấy giá rẻ quá sợ mua về ko dùng được mà ko ngờ chất lượng quá Ok so với mình mong đợi. Hình chụp so sánh với bông tt cũ m đang xài êm mặt nhưng bị rũ bông, nên mua nha mn. Bông dùng ko tốn toner mấy, lau êm, chà sát lâu thì mới bị ra xơ bông, còn lau nhẹ nhàng ko sao cả! Mình cho 5 sao luôn.","['giá', 'chất lượng', 'xài', 'Bông', 'mấy,', 'êm, chà sát', 'bông, còn']","[('giá', 'POS'), ('chất lượng', 'POS'), ('xài', 'POS'), ('Bông', 'POS'), ('mấy,', 'POS'), ('êm, chà sát', 'NEG'), ('bông, còn', 'POS')]","[('giá', 'rẻ quá'), ('chất lượng', 'quá Ok'), ('xài', 'êm mặt'), ('Bông', 'dùng ko tốn toner'), ('mấy,', 'lau'), ('êm, chà sát', 'thì mới bị ra'), ('bông, còn', 'lau nhẹ nhàng')]","[('giá', 'rẻ quá', 'POS'), ('chất lượng', 'quá Ok', 'POS'), ('xài', 'êm mặt', 'POS'), ('Bông', 'dùng ko tốn toner', 'POS'), ('mấy,', 'lau', 'POS'), ('êm, chà sát', 'thì mới bị ra', 'NEG'), ('bông, còn', 'lau nhẹ nhàng', 'POS')]"
"trước dùng jomi, thấy chị cùng cơ quan dùng ipek bông ép vòng quanh, chắc chắn, nên đặt trên tiki, nhưng bông tiki giao lần trước ko được dập vòng quanh, tở bung luôn. Lần này đặt ở shop này, bông ép vòng quanh giống bông chị cùng cơ quan mua. Quá tuyệt!!!","['bông tiki giao lần trước', 'bông']","[('bông tiki giao lần trước', 'NEG'), ('bông', 'POS')]","[('bông tiki giao lần trước', 'ko được dập vòng quanh, tở bung luôn.'), ('bông', 'mua. Quá')]","[('bông tiki giao lần trước', 'ko được dập vòng quanh, tở bung luôn.', 'NEG'), ('bông', 'mua. Quá', 'POS')]"
"Mình mua ở đây miếng nào cũng bị tách ra, xài đến gần cuối là ko xài được vì cầm lên là miếng này dính vào miếng kia. Tưởng là loại này nó thế nên lần thứ 2 cũng tin tưởng mua, kết quả y chang. Sau đó mình có đi ra ngoài mua 40k thấy chất lượng khác hẳn. Khuyên các bạn không nên thấy rẻ, thấy giảm mà mua nhé.","['miếng', 'xài']","[('miếng', 'NEG'), ('xài', 'NEG')]","[('miếng', 'bị tách ra,'), ('xài', 'ko xài được')]","[('miếng', 'bị tách ra,', 'NEG'), ('xài', 'ko xài được', 'NEG')]"
"Sản phẩm tốt, đúng với giá tiền bỏ ra. Nhưng shop bắt mua từ 2 sản phẩm trở lên. Đã vậy, còn giao 2 lần do ở 2 kho khác nhau. Cứ như câu khách á, nên mình rất khó chịu.","['Sản phẩm', 'giá tiền', 'shop', 'giao']","[('Sản phẩm', 'POS'), ('giá tiền', 'POS'), ('shop', 'NEG'), ('giao', 'NEG')]","[('Sản phẩm', 'tốt,'), ('giá tiền', 'đúng với'), ('shop', 'bắt mua từ 2 sản phẩm trở lên.'), ('giao', '2 lần')]","[('Sản phẩm', 'tốt,', 'POS'), ('giá tiền', 'đúng với', 'POS'), ('shop', 'bắt mua từ 2 sản phẩm trở lên.', 'NEG'), ('giao', '2 lần', 'NEG')]"
Từ khi biết skincare đến giờ dùng thử nhiều loại rồi nhưng thích em này nhất và sẽ trung thành với em ý luôn. Tiki chưa bao giờ làm mình thất vọng!,"['em này', 'em ý', '<IA>']","[('em này', 'POS'), ('em ý', 'POS'), ('<IA>', 'POS')]","[('em này', 'thích em này nhất'), ('em ý', 'sẽ trung thành'), ('<IA>', 'chưa bao giờ làm mình thất vọng!')]","[('em này', 'thích em này nhất', 'POS'), ('em ý', 'sẽ trung thành', 'POS'), ('<IA>', 'chưa bao giờ làm mình thất vọng!', 'POS')]"
"Bông mỏng quá, còn hơn loại của Jumi nữa. Được cái bông được viền đều và độ dày đồng đều, chứ không phải cái mỏng cái dày như Jumi.","['Bông', 'bông được viền', 'độ dày']","[('Bông', 'NEG'), ('bông được viền', 'POS'), ('độ dày', 'POS')]","[('Bông', 'mỏng quá,'), ('bông được viền', 'được viền đều'), ('độ dày', 'đồng đều,')]","[('Bông', 'mỏng quá,', 'NEG'), ('bông được viền', 'được viền đều', 'POS'), ('độ dày', 'đồng đều,', 'POS')]"
"bông dày+mềmthấm hút rất tốt, rất tiết kiệm nước tẩy trangbao bì đẹp, thiết kế dễ đem theo khi ra ngoàigiá km re hơn thị trường","['bông', 'bông', 'dày+mềmthấm hút', 'dày+mềmthấm hút', 'bì', 'thiết kế', 'km re']","[('bông', 'POS'), ('bông', 'POS'), ('dày+mềmthấm hút', 'POS'), ('dày+mềmthấm hút', 'POS'), ('bì', 'POS'), ('thiết kế', 'POS'), ('km re', 'POS')]","[('bông', 'dày+mềmthấm'), ('bông', 'rất tốt,'), ('dày+mềmthấm hút', 'dày+mềmthấm'), ('dày+mềmthấm hút', 'rất tốt,'), ('bì', 'đẹp,'), ('thiết kế', 'dễ đem theo khi ra ngoàigiá'), ('km re', 'hơn thị trường')]","[('bông', 'dày+mềmthấm', 'POS'), ('bông', 'rất tốt,', 'POS'), ('dày+mềmthấm hút', 'dày+mềmthấm', 'POS'), ('dày+mềmthấm hút', 'rất tốt,', 'POS'), ('bì', 'đẹp,', 'POS'), ('thiết kế', 'dễ đem theo khi ra ngoàigiá', 'POS'), ('km re', 'hơn thị trường', 'POS')]"
"Mình mua luôn 2 ống để về dặm hoa hồng và sữa tẩy trang. Xài ok, ít hao sữa và nước. Mềm, ko làm xước da mặt.",['Xài'],"[('Xài', 'POS')]","[('Xài', 'ok,')]","[('Xài', 'ok,', 'POS')]"
"Xài cũng được, bông ko giống như mình mua ở cửa hàng tại địa phương, loại này xù lông và mỏng hơn","['Xài', 'loại này', 'loại này']","[('Xài', 'NEU'), ('loại này', 'NEG'), ('loại này', 'NEG')]","[('Xài', 'cũng được,'), ('loại này', 'xù lông'), ('loại này', 'mỏng hơn')]","[('Xài', 'cũng được,', 'NEU'), ('loại này', 'xù lông', 'NEG'), ('loại này', 'mỏng hơn', 'NEG')]"
Sp có đường viền nhìn khá đẹp mắt nhưng mình bảo quản trong túi nhựa thì thấy bông rớt ra nhiều,"['đường viền', 'bông']","[('đường viền', 'POS'), ('bông', 'NEG')]","[('đường viền', 'nhìn khá đẹp mắt'), ('bông', 'rớt ra nhiều')]","[('đường viền', 'nhìn khá đẹp mắt', 'POS'), ('bông', 'rớt ra nhiều', 'NEG')]"
"mình cực kì thích dùng bông tẩy trang này, dày vừa phải, không bị dính bông trên mặt , giá vầy là tốt :)",['giá'],"[('giá', 'POS')]","[('giá', 'tốt')]","[('giá', 'tốt', 'POS')]"
"Mình mua về đắp đống, khuyên các bạn không nên mua, bao bì thì cũ, sp chất lượng kém ( tiền nào của nấy nha)","['bao bì', 'sp chất lượng']","[('bao bì', 'NEG'), ('sp chất lượng', 'NEG')]","[('bao bì', 'cũ,'), ('sp chất lượng', 'kém')]","[('bao bì', 'cũ,', 'NEG'), ('sp chất lượng', 'kém', 'NEG')]"
Bề mặt bông không mềm lắm. Lau rát mặt nhưng so với giá thành thì chất lượng vậy là ổn,"['Bề mặt bông', 'Lau', 'chất lượng']","[('Bề mặt bông', 'NEG'), ('Lau', 'NEG'), ('chất lượng', 'POS')]","[('Bề mặt bông', 'không mềm lắm.'), ('Lau', 'rát mặt'), ('chất lượng', 'ổn')]","[('Bề mặt bông', 'không mềm lắm.', 'NEG'), ('Lau', 'rát mặt', 'NEG'), ('chất lượng', 'ổn', 'POS')]"
"mềm không dính bông , độ dày vừa phải. thiết kế 2 mặt rất tiện dụng. bao bì đẹp dễ bảo quản .","['độ dày', 'thiết kế 2 mặt', 'bao bì', 'bảo quản']","[('độ dày', 'POS'), ('thiết kế 2 mặt', 'POS'), ('bao bì', 'POS'), ('bảo quản', 'POS')]","[('độ dày', 'vừa phải.'), ('thiết kế 2 mặt', 'rất tiện dụng.'), ('bao bì', 'đẹp'), ('bảo quản', 'dễ')]","[('độ dày', 'vừa phải.', 'POS'), ('thiết kế 2 mặt', 'rất tiện dụng.', 'POS'), ('bao bì', 'đẹp', 'POS'), ('bảo quản', 'dễ', 'POS')]"
"Bông tẩy trang mềm và mịn nhưng hơi mỏng nên tiết kiệm được toner, dùng để tẩy trang cũng ổn.","['Bông tẩy trang', 'Bông tẩy trang', 'toner,', 'dùng để tẩy trang']","[('Bông tẩy trang', 'POS'), ('Bông tẩy trang', 'POS'), ('toner,', 'POS'), ('dùng để tẩy trang', 'POS')]","[('Bông tẩy trang', 'mềm'), ('Bông tẩy trang', 'mịn'), ('toner,', 'tiết kiệm được'), ('dùng để tẩy trang', 'ổn.')]","[('Bông tẩy trang', 'mềm', 'POS'), ('Bông tẩy trang', 'mịn', 'POS'), ('toner,', 'tiết kiệm được', 'POS'), ('dùng để tẩy trang', 'ổn.', 'POS')]"
"tuyệt vời, dùng ok với giá rẻ như vậy, không bị dính xớ bông","['dùng', 'giá']","[('dùng', 'POS'), ('giá', 'POS')]","[('dùng', 'ok'), ('giá', 'rẻ')]","[('dùng', 'ok', 'POS'), ('giá', 'rẻ', 'POS')]"
"Có viền nên không bị tách đôi, sử dụng khá chắc tay, bông mềm","['viền', 'sử dụng', 'bông']","[('viền', 'POS'), ('sử dụng', 'POS'), ('bông', 'POS')]","[('viền', 'không bị tách đôi,'), ('sử dụng', 'khá chắc tay,'), ('bông', 'mềm')]","[('viền', 'không bị tách đôi,', 'POS'), ('sử dụng', 'khá chắc tay,', 'POS'), ('bông', 'mềm', 'POS')]"
"Sản phẩm nhìn cũ, và bông nhìn dơ, giao hàng nhanh.","['Sản phẩm', 'bông', 'giao hàng']","[('Sản phẩm', 'NEG'), ('bông', 'NEG'), ('giao hàng', 'POS')]","[('Sản phẩm', 'nhìn cũ,'), ('bông', 'nhìn dơ,'), ('giao hàng', 'nhanh.')]","[('Sản phẩm', 'nhìn cũ,', 'NEG'), ('bông', 'nhìn dơ,', 'NEG'), ('giao hàng', 'nhanh.', 'POS')]"
Hình ảnh nên chân thật. Marketing hiện đại là chất lượng chứ k phải số lượng nha.,['Hình ảnh'],"[('Hình ảnh', 'NEG')]","[('Hình ảnh', 'nên chân thật.')]","[('Hình ảnh', 'nên chân thật.', 'NEG')]"
giao hàng nhanh. nhưng hàng không đúng màu thì làm thế nào ... đặt hàng màu cam giao cho màu đen.,"['giao hàng', 'hàng']","[('giao hàng', 'POS'), ('hàng', 'NEG')]","[('giao hàng', 'nhanh.'), ('hàng', 'không đúng màu')]","[('giao hàng', 'nhanh.', 'POS'), ('hàng', 'không đúng màu', 'NEG')]"
"gắn vừa khít cho xe Kona, hàng xịn xò. Dễ lau chùi vệ sinh","['gắn', 'hàng', 'lau chùi vệ sinh']","[('gắn', 'POS'), ('hàng', 'POS'), ('lau chùi vệ sinh', 'POS')]","[('gắn', 'vừa khít'), ('hàng', 'xịn xò.'), ('lau chùi vệ sinh', 'Dễ')]","[('gắn', 'vừa khít', 'POS'), ('hàng', 'xịn xò.', 'POS'), ('lau chùi vệ sinh', 'Dễ', 'POS')]"
"Hàng tốt giao nhanh, bọc cận thận trong có lớp nhôm, lần sau sẽ mua tiếp","['Hàng', 'giao', 'bọc']","[('Hàng', 'POS'), ('giao', 'POS'), ('bọc', 'POS')]","[('Hàng', 'tốt'), ('giao', 'nhanh,'), ('bọc', 'cận thận')]","[('Hàng', 'tốt', 'POS'), ('giao', 'nhanh,', 'POS'), ('bọc', 'cận thận', 'POS')]"
"Ok so với giá. Chống được nhìn trộm, nhưng phải để màn hình hơi sáng hơn bình thường mới thấy rõ. Lớp keo không thật sự dính cho lắm, rất dễ bung ra.","['giá.', 'nhìn trộm,', 'Lớp keo']","[('giá.', 'POS'), ('nhìn trộm,', 'POS'), ('Lớp keo', 'NEG')]","[('giá.', 'Ok'), ('nhìn trộm,', 'Chống được'), ('Lớp keo', 'không thật sự dính cho lắm, rất dễ bung ra.')]","[('giá.', 'Ok', 'POS'), ('nhìn trộm,', 'Chống được', 'POS'), ('Lớp keo', 'không thật sự dính cho lắm, rất dễ bung ra.', 'NEG')]"
Màn hình trông rất xịn mịn và cũng dể dán nữa. Đối vs đứa hậu đậu như mình cũng tự dán dc và chất lượng thì so ok,"['Màn hình', 'dán', 'chất lượng']","[('Màn hình', 'POS'), ('dán', 'POS'), ('chất lượng', 'POS')]","[('Màn hình', 'rất xịn mịn'), ('dán', 'dể'), ('chất lượng', 'so ok')]","[('Màn hình', 'rất xịn mịn', 'POS'), ('dán', 'dể', 'POS'), ('chất lượng', 'so ok', 'POS')]"
Miếng dán chuẩn đúng như quảng cáo mình rất hài lòng giá cả hợp lý,"['Miếng dán', 'giá cả']","[('Miếng dán', 'POS'), ('giá cả', 'POS')]","[('Miếng dán', 'chuẩn đúng như quảng cáo'), ('giá cả', 'hợp lý')]","[('Miếng dán', 'chuẩn đúng như quảng cáo', 'POS'), ('giá cả', 'hợp lý', 'POS')]"
Sản phẩm tốt đang dùng rất thích . Hài lòng số tiền bỏ ra,"['Sản phẩm', 'dùng', 'số tiền bỏ ra']","[('Sản phẩm', 'POS'), ('dùng', 'POS'), ('số tiền bỏ ra', 'POS')]","[('Sản phẩm', 'tốt'), ('dùng', 'rất thích'), ('số tiền bỏ ra', 'Hài lòng')]","[('Sản phẩm', 'tốt', 'POS'), ('dùng', 'rất thích', 'POS'), ('số tiền bỏ ra', 'Hài lòng', 'POS')]"
"shop giao hàng nhanh, kính bền, rơi mấy lần ko bị vỡ","['giao hàng', 'kính', '<IA>']","[('giao hàng', 'POS'), ('kính', 'POS'), ('<IA>', 'POS')]","[('giao hàng', 'nhanh,'), ('kính', 'bền,'), ('<IA>', 'ko bị vỡ')]","[('giao hàng', 'nhanh,', 'POS'), ('kính', 'bền,', 'POS'), ('<IA>', 'ko bị vỡ', 'POS')]"
Giao sản phẩm không giống như hình ảnh giới thiệu sản phẩm.,['sản phẩm'],"[('sản phẩm', 'NEG')]","[('sản phẩm', 'không giống như hình ảnh')]","[('sản phẩm', 'không giống như hình ảnh', 'NEG')]"
"Hàng rỏm, bán đầy chợ, via sắc đứt tay, mà kêu inox, với chả nội địa Nhật, chán hẳn","['Hàng', 'via']","[('Hàng', 'NEG'), ('via', 'NEG')]","[('Hàng', 'rỏm,'), ('via', 'sắc đứt tay,')]","[('Hàng', 'rỏm,', 'NEG'), ('via', 'sắc đứt tay,', 'NEG')]"
Nồi OK tôi rất hài lòng độ bền phải chờ,"['Nồi', 'độ bền']","[('Nồi', 'POS'), ('độ bền', 'NEU')]","[('Nồi', 'OK'), ('độ bền', 'phải chờ')]","[('Nồi', 'OK', 'POS'), ('độ bền', 'phải chờ', 'NEU')]"
"Hôm nay vừa nhận được hàng, thất vọng vô cùng. Sách không những không bọc mà còn bị bẩn như sách bị dùng qua lâu rồi còn có cả nếp gấp. Biết rằng hàng giảm giá nhưng ít ra cũng phải bán sản phẩm tốt, mua sách của Tiki lâu rồi mà hiện tại gặp phải tình trạng như thế. Gửi khiếu nại những 2 lần mà không hề trả lời mail của mình, sau này chắc mình không dám mua sách ở Tiki nữa rồi. Sách mình mua cũng đâu ít đâu.","['Sách', 'Sách', 'bọc', 'bọc', '<IA>', 'như thế.']","[('Sách', 'NEG'), ('Sách', 'NEG'), ('bọc', 'NEG'), ('bọc', 'NEG'), ('<IA>', 'NEG'), ('như thế.', 'NEG')]","[('Sách', 'không'), ('Sách', 'bị bẩn'), ('bọc', 'không'), ('bọc', 'bị bẩn'), ('<IA>', 'có cả nếp gấp.'), ('như thế.', 'những 2 lần mà')]","[('Sách', 'không', 'NEG'), ('Sách', 'bị bẩn', 'NEG'), ('bọc', 'không', 'NEG'), ('bọc', 'bị bẩn', 'NEG'), ('<IA>', 'có cả nếp gấp.', 'NEG'), ('như thế.', 'những 2 lần mà', 'NEG')]"
"Sách bọc vừa đẹp, giao hàng nhanh. Truyện càng đọc càng cuốn. :>","['Sách bọc', 'giao hàng', 'Truyện']","[('Sách bọc', 'POS'), ('giao hàng', 'POS'), ('Truyện', 'POS')]","[('Sách bọc', 'vừa đẹp,'), ('giao hàng', 'nhanh.'), ('Truyện', 'càng đọc càng cuốn.')]","[('Sách bọc', 'vừa đẹp,', 'POS'), ('giao hàng', 'nhanh.', 'POS'), ('Truyện', 'càng đọc càng cuốn.', 'POS')]"
"sách thể hiện được bối cảnh trung quốc thời hieenj đại,  truyện khá thực, nội dung lôi cuốn","['truyện', 'nội dung']","[('truyện', 'POS'), ('nội dung', 'POS')]","[('truyện', 'khá thực,'), ('nội dung', 'lôi cuốn')]","[('truyện', 'khá thực,', 'POS'), ('nội dung', 'lôi cuốn', 'POS')]"
Tôi đọc k thể rời mắt khỏi cuốn sách này...............,['cuốn sách'],"[('cuốn sách', 'POS')]","[('cuốn sách', 'k thể rời mắt')]","[('cuốn sách', 'k thể rời mắt', 'POS')]"
"Mình chưa ăn thử nhưng đóng gói bao bì nhìn sạch và đẹp. Điểm trừ lớn nhất là tem hạn sử dụng không dán phía trong hộp mà dán ngoài bọc nilon, sau khi gỡ bọc ra để hộp đẹp thì không còn xem được hạn sử dụng nữa. Nếu mang tặng mà không có hạn dùng thì hơi kì.","['đóng gói bao', 'tem hạn sử dụng']","[('đóng gói bao', 'POS'), ('tem hạn sử dụng', 'NEG')]","[('đóng gói bao', 'sạch và đẹp.'), ('tem hạn sử dụng', 'không dán phía trong hộp mà dán ngoài bọc nilon,')]","[('đóng gói bao', 'sạch và đẹp.', 'POS'), ('tem hạn sử dụng', 'không dán phía trong hộp mà dán ngoài bọc nilon,', 'NEG')]"
"Hộp đựng thiết kế đẹp mắt, có thể dùng để biếu hoặc tặng. Chất lượng sản phẩm chưa ăn nên chưa thể đánh giá. Nhưng so với giá tiền như thế làm mình thấy khá hài lòng.","['Hộp đựng thiết kế', 'giá tiền']","[('Hộp đựng thiết kế', 'POS'), ('giá tiền', 'POS')]","[('Hộp đựng thiết kế', 'đẹp mắt,'), ('giá tiền', 'khá hài lòng.')]","[('Hộp đựng thiết kế', 'đẹp mắt,', 'POS'), ('giá tiền', 'khá hài lòng.', 'POS')]"
Hạt nho nhỏ kiểu như là hàng loại rồi mang đóng vào vậy . Hộp thì bung tùm lum hêt. Nho ăn không ngon . Tính mua chục hộp để mang về quê biếu quà tết . Mà thấy vậy nên thôi luôn .,"['Hạt nho', 'Hộp', 'Nho']","[('Hạt nho', 'NEG'), ('Hộp', 'NEG'), ('Nho', 'NEG')]","[('Hạt nho', 'nhỏ'), ('Hộp', 'bung tùm lum hêt.'), ('Nho', 'không ngon')]","[('Hạt nho', 'nhỏ', 'NEG'), ('Hộp', 'bung tùm lum hêt.', 'NEG'), ('Nho', 'không ngon', 'NEG')]"
"mình mua nhiều và thấy hài lòng về chất lượng sản phẩm, tuy nhiên tem nhập khẩu và hsd nên dán vào hộp chứ đừng dán vào bị nilon","['chất lượng sản phẩm,', 'tem nhập khẩu và hsd']","[('chất lượng sản phẩm,', 'POS'), ('tem nhập khẩu và hsd', 'NEG')]","[('chất lượng sản phẩm,', 'hài lòng'), ('tem nhập khẩu và hsd', 'nên dán vào hộp chứ đừng dán vào bị nilon')]","[('chất lượng sản phẩm,', 'hài lòng', 'POS'), ('tem nhập khẩu và hsd', 'nên dán vào hộp chứ đừng dán vào bị nilon', 'NEG')]"
"SP đẹp mắt, đóng gói chắc chắn, shop phục vụ rất tốt. Thời gian giao hàng nhanh.","['SP', 'đóng gói', 'shop', 'Thời gian giao hàng']","[('SP', 'POS'), ('đóng gói', 'POS'), ('shop', 'POS'), ('Thời gian giao hàng', 'POS')]","[('SP', 'đẹp mắt,'), ('đóng gói', 'chắc chắn,'), ('shop', 'phục vụ rất tốt.'), ('Thời gian giao hàng', 'nhanh.')]","[('SP', 'đẹp mắt,', 'POS'), ('đóng gói', 'chắc chắn,', 'POS'), ('shop', 'phục vụ rất tốt.', 'POS'), ('Thời gian giao hàng', 'nhanh.', 'POS')]"
"Đóng gói chắc chắn, giao hàng cực nhanh. Hộp nhìn rất sang và đẹp. Rất hài lòng","['Đóng gói', 'giao hàng', 'Hộp', 'Hộp']","[('Đóng gói', 'POS'), ('giao hàng', 'POS'), ('Hộp', 'POS'), ('Hộp', 'POS')]","[('Đóng gói', 'chắc chắn,'), ('giao hàng', 'cực nhanh.'), ('Hộp', 'rất sang'), ('Hộp', 'đẹp.')]","[('Đóng gói', 'chắc chắn,', 'POS'), ('giao hàng', 'cực nhanh.', 'POS'), ('Hộp', 'rất sang', 'POS'), ('Hộp', 'đẹp.', 'POS')]"
"mình thấy đang hình thì trái to, những khi nhận hàng thì trái nhỏ wa, ăn thì cũng ngon nhưng ko giống như quảng cáo nhé","['trái', 'ăn']","[('trái', 'NEG'), ('ăn', 'POS')]","[('trái', 'nhỏ wa,'), ('ăn', 'ngon')]","[('trái', 'nhỏ wa,', 'NEG'), ('ăn', 'ngon', 'POS')]"
"Hộp Quà Tết Nho Khô Mỹ 3 Màu Cao Cấp (1kg) đóng gói cẩn thận, hộp rất đẹp thích hợp làm quà tặng. Thanks Tiki.","['đóng gói', 'hộp']","[('đóng gói', 'POS'), ('hộp', 'POS')]","[('đóng gói', 'cẩn thận,'), ('hộp', 'rất đẹp')]","[('đóng gói', 'cẩn thận,', 'POS'), ('hộp', 'rất đẹp', 'POS')]"
"Đóng gói mẫu mã đẹp ,nho chưa đều lắm ! Tuy nhiên hài lòng ! Mình đã ủng hộ shop thêm đơn nữa rồi đó !","['Đóng gói', 'mẫu mã', ',nho']","[('Đóng gói', 'POS'), ('mẫu mã', 'POS'), (',nho', 'NEG')]","[('Đóng gói', 'đẹp'), ('mẫu mã', 'đẹp'), (',nho', 'chưa đều lắm')]","[('Đóng gói', 'đẹp', 'POS'), ('mẫu mã', 'đẹp', 'POS'), (',nho', 'chưa đều lắm', 'NEG')]"
"Hộp y hình, nho hạt to, đẹp. Ăn cũng ngon và vừa miệng. Hộp cũng khá đẹp và sang trọng. Vô cùng hài lòng.","['Hộp', 'nho hạt', 'Ăn', 'Ăn', 'Hộp', 'Hộp']","[('Hộp', 'POS'), ('nho hạt', 'POS'), ('Ăn', 'POS'), ('Ăn', 'POS'), ('Hộp', 'POS'), ('Hộp', 'POS')]","[('Hộp', 'y hình,'), ('nho hạt', 'to, đẹp.'), ('Ăn', 'ngon'), ('Ăn', 'vừa miệng.'), ('Hộp', 'khá đẹp'), ('Hộp', 'sang trọng.')]","[('Hộp', 'y hình,', 'POS'), ('nho hạt', 'to, đẹp.', 'POS'), ('Ăn', 'ngon', 'POS'), ('Ăn', 'vừa miệng.', 'POS'), ('Hộp', 'khá đẹp', 'POS'), ('Hộp', 'sang trọng.', 'POS')]"
