text,label
"Đây là sách lý tưởng cho Rule Girls. Sách là bản dịch của The Rules, nếu mình được đọc bản The Rules gốc sẽ tuyệt vời hơn nhưng vì The Rules phải đặt qua Amazon, hơi bất tiện. Trở lại với nội dung quyển sách này thì với các chị em RG, đọc và thực hành nội dung trong sách mỗi ngày để giữ năng lượng nữ tính, ngồi im trong vị trí nữ tính của mình nhé!","Đây là sách lý tưởng cho Rule Girls. Sách là bản dịch của The Rules, nếu mình được đọc bản The Rules gốc sẽ tuyệt vời hơn nhưng vì The Rules phải đặt qua Amazon, hơi bất tiện. Trở lại với nội dung quyển sách này thì với các chị em RG, đọc và thực hành nội dung trong sách mỗi ngày để giữ năng lượng nữ tính, ngồi im trong vị trí nữ tính của mình nhé!####[([2], [3, 4], 'POS'), ([32, 33, 34], [35, 36, 37], 'NEG')]"
"Đây là một trong những quyển sách rất hay dành cho chị em phụ nữ. Dù bạn đang yêu, chưa yêu, hoặc sắp yêu, quyển sách đều mang đến những bài học ý nghĩa. Lắm lúc, áp dụng những nguyên tắc được đề cập trong quyển sách này thật khó khăn, nhưng hãy cứ tin và kiên trì áp dụng, rồi bạn sẽ tìm được hạnh phúc dành cho riêng mình.","Đây là một trong những quyển sách rất hay dành cho chị em phụ nữ. Dù bạn đang yêu, chưa yêu, hoặc sắp yêu, quyển sách đều mang đến những bài học ý nghĩa. Lắm lúc, áp dụng những nguyên tắc được đề cập trong quyển sách này thật khó khăn, nhưng hãy cứ tin và kiên trì áp dụng, rồi bạn sẽ tìm được hạnh phúc dành cho riêng mình.####[([6], [7, 8], 'POS'), ([24, 25], [27, 28, 29, 30, 31, 32, 33], 'POS')]"
"nếu bạn là người đã quen với sự chủ động cho con trai và luôn phóng khoáng thì có lẽ lần đầu đọc hơi khó nuốt, nhưng sách này chính xác là điều các bạn nên làm theo, không chủ động, yêu thương bản thân và không lo lắng giúp đỡ cho anh ta, hãy mua để được khai sáng :)","nếu bạn là người đã quen với sự chủ động cho con trai và luôn phóng khoáng thì có lẽ lần đầu đọc hơi khó nuốt, nhưng sách này chính xác là điều các bạn nên làm theo, không chủ động, yêu thương bản thân và không lo lắng giúp đỡ cho anh ta, hãy mua để được khai sáng :)####[([22], [23, 24, 25], 'NEG')]"
Tên của quyển sách là điều mất điểm với mình. Nhưng nội dung trong cuốn sách thì hoàn toàn ngược lại. Trong vô số những quyển sách về tình yêu về phụ nữ thì đây là quyển sách không có gì để chê. Vô cùng thực tế và hiệu quả. Đây không chỉ là sách về hẹn học,"Tên của quyển sách là điều mất điểm với mình. Nhưng nội dung trong cuốn sách thì hoàn toàn ngược lại. Trong vô số những quyển sách về tình yêu về phụ nữ thì đây là quyển sách không có gì để chê. Vô cùng thực tế và hiệu quả. Đây không chỉ là sách về hẹn học####[([0, 1, 2, 3], [6, 7], 'NEG'), ([36, 37], [38, 39, 40, 41, 42], 'POS')]"
"Nội dung sách khá hay, đáng để tham khảo. Nhưng không biết có phải do mình đặt vào đợt sale nhiều đơn hàng quá hay không mà 4 cuốn mình đặt thì 2 cuốn đều không được bọc, mặc dù đã chọn sử dụng bookcare, còn 2 cuốn còn lại có bookcare nhưng không được dán mép, chỉ lồng lớp plastic vào thôi. Khá thất vọng vì sự cố này!","Nội dung sách khá hay, đáng để tham khảo. Nhưng không biết có phải do mình đặt vào đợt sale nhiều đơn hàng quá hay không mà 4 cuốn mình đặt thì 2 cuốn đều không được bọc, mặc dù đã chọn sử dụng bookcare, còn 2 cuốn còn lại có bookcare nhưng không được dán mép, chỉ lồng lớp plastic vào thôi. Khá thất vọng vì sự cố này!####[([0, 1, 2], [3, 4], 'POS'), ([36], [34, 35], 'NEG'), ([54, 55], [51, 52], 'NEG')]"
"Sách rất hay, rất có ý nghĩa cho những nàng ế. Đọc sách xong mình đã hiểu ra được rất nhiều lý do vì sao những mối tình trước đây của mình đều ngắn ngủi và ra đi chóng vánh. Các bạn nữ nên đọc thử đấy ạ. Sách cũng rẻ thôi, bìa đẹp, cách trình bày câu từ ngắn gọn dễ hiểu. Tặng 5 sao nhé!!!","Sách rất hay, rất có ý nghĩa cho những nàng ế. Đọc sách xong mình đã hiểu ra được rất nhiều lý do vì sao những mối tình trước đây của mình đều ngắn ngủi và ra đi chóng vánh. Các bạn nữ nên đọc thử đấy ạ. Sách cũng rẻ thôi, bìa đẹp, cách trình bày câu từ ngắn gọn dễ hiểu. Tặng 5 sao nhé!!!####[([0], [1, 2], 'POS'), ([47], [48, 49, 50], 'POS'), ([51], [52], 'POS'), ([53, 54, 55, 56, 57], [58, 59, 60], 'POS')]"
"Các bạn nữ nên mua cuốn này để gối đầu giường, là một cuốn sách phải đọc đi đọc lại cho thấm nhuần tư tưởng. Nghe tên sách thì có vẻ ""teen"" nhưng nội dung thì không làm mình thất vọng. Ai đọc được cuốn này sẽ rất may mắn","Các bạn nữ nên mua cuốn này để gối đầu giường, là một cuốn sách phải đọc đi đọc lại cho thấm nhuần tư tưởng. Nghe tên sách thì có vẻ ""teen"" nhưng nội dung thì không làm mình thất vọng. Ai đọc được cuốn này sẽ rất may mắn####[([33, 34], [36, 37, 38, 39, 40], 'POS')]"
nội dung tạm được nhưng đọc rất dài dòng khó hiểu. thấy mọi người kêu tiki bán đắt lắm tiki nên hươngd tới người dân. có phải ăn cướp ra tiền đâu mà cái gì cũng hét giá được. người giàu người ta lại phải lên đây mua à,"nội dung tạm được nhưng đọc rất dài dòng khó hiểu. thấy mọi người kêu tiki bán đắt lắm tiki nên hươngd tới người dân. có phải ăn cướp ra tiền đâu mà cái gì cũng hét giá được. người giàu người ta lại phải lên đây mua à####[([0, 1], [2, 3], 'NEU'), ([5], [6, 7, 8, 9, 10], 'NEG'), ([16], [17, 18], 'NEG')]"
"Nếu bạn muốn trở thành 1 quí cô chuẩn công chúa luôn yêu bản thân, và tìm được mr right trong tương lai thì hãy đọc nó và nghiêm túc thực hành nó . Bạn sẽ đón nhậnbđược những điều tuỵet vời, các cô gái xinh đẹp ạ","Nếu bạn muốn trở thành 1 quí cô chuẩn công chúa luôn yêu bản thân, và tìm được mr right trong tương lai thì hãy đọc nó và nghiêm túc thực hành nó . Bạn sẽ đón nhậnbđược những điều tuỵet vời, các cô gái xinh đẹp ạ####[([38, 39], [40, 41], 'POS')]"
"Sách có cảm giác để lâu, hơi cũ và bẩn phần rìa giấy :( thế này thà mình chọn mua ngoài nhà sách còn hơn. Mong tiki kiểm tra kho và thay thế các sách như thế này","Sách có cảm giác để lâu, hơi cũ và bẩn phần rìa giấy :( thế này thà mình chọn mua ngoài nhà sách còn hơn. Mong tiki kiểm tra kho và thay thế các sách như thế này####[([0], [6, 7], 'NEG'), ([10, 11, 12], [9], 'NEG')]"
"Sách hay, giao hàng nhanh, mình thường không để ý đến hình thức sách lắm, có sách là mình đọc liềnn thôi, nhưng cảm thấy tiki giao hàng khá ổn, các bạn nữ nên đọc quyển này nhé, bí kiếp vô cùng giá trị đó.","Sách hay, giao hàng nhanh, mình thường không để ý đến hình thức sách lắm, có sách là mình đọc liềnn thôi, nhưng cảm thấy tiki giao hàng khá ổn, các bạn nữ nên đọc quyển này nhé, bí kiếp vô cùng giá trị đó.####[([0], [1], 'POS'), ([2, 3], [4], 'POS'), ([26, 27], [28, 29], 'POS'), ([38, 39], [40, 41, 42], 'POS')]"
"Đọc nội dung thì các bạn nên chọn lọc ý thôi, quốn sách này k hợp so với cuộc sống hiện đại bây giờ, các vấn đề về tình yêu không nên đặt nặng lý trí nhiều quoá nó sẽ không còn là tình yêu nữa.","Đọc nội dung thì các bạn nên chọn lọc ý thôi, quốn sách này k hợp so với cuộc sống hiện đại bây giờ, các vấn đề về tình yêu không nên đặt nặng lý trí nhiều quoá nó sẽ không còn là tình yêu nữa.####[([11, 12, 13], [14, 15], 'NEG')]"
"Giao hàng cực cực nhanh, chưa đọc nhưng thích từ lâu rồi. Cảm ơn tiki nhìu vì đã tạo cơ hôi mua những cuốn sách yêu thích với giá siêu mềm. Ưng bụng ghê","Giao hàng cực cực nhanh, chưa đọc nhưng thích từ lâu rồi. Cảm ơn tiki nhìu vì đã tạo cơ hôi mua những cuốn sách yêu thích với giá siêu mềm. Ưng bụng ghê####[([0, 1], [2, 3, 4], 'POS'), ([28], [29, 30], 'POS')]"
"Đây là quyển sách các cô gái nên đọc. Nội dung sách hay, tuy nhiên cá nhân mình không thích tiêu đề khi dịch ra tiếng Việt vì nó không còn thể hiện giá trị The Rules như bản gốc.","Đây là quyển sách các cô gái nên đọc. Nội dung sách hay, tuy nhiên cá nhân mình không thích tiêu đề khi dịch ra tiếng Việt vì nó không còn thể hiện giá trị The Rules như bản gốc.####[([9, 10, 11], [12], 'POS'), ([20, 21, 22, 23, 24, 25, 26], [18, 19], 'NEG')]"
tiki giao hàng cực nhanh cơ mà bìa sách bị bong lớp ép nên nhìn hơi cũ. Đã đọc thử vài trang trên mạng thấy nội dung khá hay dù rằng tiêu đề sách hơi...,"tiki giao hàng cực nhanh cơ mà bìa sách bị bong lớp ép nên nhìn hơi cũ. Đã đọc thử vài trang trên mạng thấy nội dung khá hay dù rằng tiêu đề sách hơi...####[([1, 2], [3, 4], 'POS'), ([7, 8], [9, 10, 11, 12], 'NEG'), ([25, 26], [27, 28], 'POS')]"
"sách hay. đọc mới biết mình vi phạm the rules hơi bị nhiều :))) thất bại để rút ra bài học cũng đáng mà, các bạn nên tin tưởng the rules và áp dụng cho bản thân nhé.","sách hay. đọc mới biết mình vi phạm the rules hơi bị nhiều :))) thất bại để rút ra bài học cũng đáng mà, các bạn nên tin tưởng the rules và áp dụng cho bản thân nhé.####[([0], [1], 'POS')]"
"Tiki giao hàng nhanh, đóng gói đẹp. Sách đọc được 50 trang và thấy không hợp với mình, sách hơi bị tự tin về hiệu quả của chính mình. Đáng giá 4 sao là đánh giá cho tiki.","Tiki giao hàng nhanh, đóng gói đẹp. Sách đọc được 50 trang và thấy không hợp với mình, sách hơi bị tự tin về hiệu quả của chính mình. Đáng giá 4 sao là đánh giá cho tiki.####[([1, 2], [3], 'POS'), ([4, 5], [6], 'POS'), ([7], [14, 15, 16, 17], 'NEG'), ([18], [19, 20, 21, 22, 23, 24, 25, 26, 27, 28], 'NEG')]"
"có 1 quyển sách thôi mà tiki gói hộp bự trà bá , đóng gói đẹp , cẩn thận ,thơm mùi sách mới , sẽ tiếp tục ủng hộ tiki","có 1 quyển sách thôi mà tiki gói hộp bự trà bá , đóng gói đẹp , cẩn thận ,thơm mùi sách mới , sẽ tiếp tục ủng hộ tiki####[([13, 14], [15], 'POS'), ([13, 14], [17, 18], 'POS'), ([20, 21, 22], [19], 'POS')]"
1 quyển sách mà những cô gái phải có trong tủ sách của mìnhcó không chỉ là chuyện hẹn hò mà là lối sống khiến bạn trở nên hoàn thiện hơn,"1 quyển sách mà những cô gái phải có trong tủ sách của mìnhcó không chỉ là chuyện hẹn hò mà là lối sống khiến bạn trở nên hoàn thiện hơn####[([22, 23], [24, 25, 26, 27, 28, 29, 30], 'POS')]"
giao hàng nhanh. sách hay. nhưng sách hơi cong ở góc. bị bẩn ở bìa sách. ko hài lòng cho lắm nhueng vẫn đánh giá 5 sao. mong tiki rút kinh nghiệm,"giao hàng nhanh. sách hay. nhưng sách hơi cong ở góc. bị bẩn ở bìa sách. ko hài lòng cho lắm nhueng vẫn đánh giá 5 sao. mong tiki rút kinh nghiệm####[([0, 1], [2], 'POS'), ([3], [4], 'POS'), ([6], [7, 8, 9, 10], 'NEG'), ([14, 15], [11, 12], 'NEG')]"
"Mình mua quyển này tranh thủ đợt sale đậm, ko ngờ đọc lại vui như vậy. Cảm thấy có động lực kha khá để tận hưởng thời gian FA :))","Mình mua quyển này tranh thủ đợt sale đậm, ko ngờ đọc lại vui như vậy. Cảm thấy có động lực kha khá để tận hưởng thời gian FA :))####[([6, 7], [8], 'POS'), ([11], [13, 14, 15], 'POS')]"
"đặt hàng buổi chiều sáng hôm sau đã giao luôn, rất hài lòng đợt sale này của tiki, sách chất lg tốt","đặt hàng buổi chiều sáng hôm sau đã giao luôn, rất hài lòng đợt sale này của tiki, sách chất lg tốt####[([8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 'POS'), ([13, 14, 15, 16, 17], [10, 11, 12], 'POS'), ([18], [19, 20, 21], 'POS')]"
sách rất hay đặc biệt là đối vs bạn gái thì nên đọc . Con gái có quyền yêu thương chính mình và mưu cầu hạnh phúc . Các bạn nên mua nhé,"sách rất hay đặc biệt là đối vs bạn gái thì nên đọc . Con gái có quyền yêu thương chính mình và mưu cầu hạnh phúc . Các bạn nên mua nhé####[([0], [1, 2], 'POS')]"
"Mình mua tặng nên khi nhận được rất hài lòng vì sách đẹp, mình mua quyển này sau khi đọc Sống bản lĩnh theo cách 1 quý cô","Mình mua tặng nên khi nhận được rất hài lòng vì sách đẹp, mình mua quyển này sau khi đọc Sống bản lĩnh theo cách 1 quý cô####[([11], [12], 'POS')]"
sách chất lượng tốt. Rất tin tưởng Tiki. Mong Tiki mãi như vậy,"sách chất lượng tốt. Rất tin tưởng Tiki. Mong Tiki mãi như vậy####[([0], [1, 2, 3], 'POS'), ([7], [4, 5, 6], 'POS')]"
"nội dung rất hay, nó sẽ giúp cho bạn biết cách hành xử để hạnh phúc. đọc là sẽ ko thể ngừng được","nội dung rất hay, nó sẽ giúp cho bạn biết cách hành xử để hạnh phúc. đọc là sẽ ko thể ngừng được####[([0, 1], [2, 3], 'POS'), ([16], [19, 20, 21, 22], 'POS')]"
Thật ra mình đặt hàng mà chưa nhận được vậy mà đã có thể đánh giá rồi?!. Tiki mau giao hàng cho mình nhé:3,"Thật ra mình đặt hàng mà chưa nhận được vậy mà đã có thể đánh giá rồi?!. Tiki mau giao hàng cho mình nhé:3####[([3, 4], [6, 7, 8], 'NEG')]"
Giao hàng rất nhanh luôn ạ! Chưa xem nội dung bên trong nhưng hình thức là rất oke ạ.,"Giao hàng rất nhanh luôn ạ! Chưa xem nội dung bên trong nhưng hình thức là rất oke ạ.####[([0, 1], [2, 3], 'POS'), ([13, 14], [16, 17], 'POS')]"
Nội dung tương đối giống các sách huong dan ứng xử nhưng cách viết theo nhịp văn học phương Tây nên kho tiếp cận,"Nội dung tương đối giống các sách huong dan ứng xử nhưng cách viết theo nhịp văn học phương Tây nên kho tiếp cận####[([12, 13], [21, 22, 23], 'NEG')]"
Sách hay bổ ích cần thiết cho các bạn nữ đang loay hoay khi trong giai đoạn hẹn hò hoặc chưa có người yêu,"Sách hay bổ ích cần thiết cho các bạn nữ đang loay hoay khi trong giai đoạn hẹn hò hoặc chưa có người yêu####[([0], [1, 2, 3, 4, 5], 'POS')]"
"Là một cuốn sách có lối dẫn dắt rất thú vị, giúp chúng ta tự tin hơn và làm chủ mọi hoàn cảnh","Là một cuốn sách có lối dẫn dắt rất thú vị, giúp chúng ta tự tin hơn và làm chủ mọi hoàn cảnh####[([5, 6, 7], [8, 9, 10], 'POS')]"
"sách hay , đáng để đọc . Cac bạn hãy đọc nó khi muốn tìm một người yêu hay một người chồng thật oách","sách hay , đáng để đọc . Cac bạn hãy đọc nó khi muốn tìm một người yêu hay một người chồng thật oách####[([0], [1], 'POS')]"
"Cuốn sách cứu vớt cuộc đời mình. Yêu bản thân, sống đẹp hơn, tự tin hơn và vui tươi hơn.","Cuốn sách cứu vớt cuộc đời mình. Yêu bản thân, sống đẹp hơn, tự tin hơn và vui tươi hơn.####[([0, 1], [2, 3, 4, 5, 6], 'POS')]"
Quyển sách cần đọc cho những cô nàng muốn có một cuộc sống hạnh phúc,"Quyển sách cần đọc cho những cô nàng muốn có một cuộc sống hạnh phúc####[([0, 1], [2, 3], 'POS')]"
"một cuốn sách ý nghĩa, tiki giao hàng rất nhanh, sách thơm mùi mới, bìa đẹp, giấy đẹp","một cuốn sách ý nghĩa, tiki giao hàng rất nhanh, sách thơm mùi mới, bìa đẹp, giấy đẹp####[([0, 1, 2], [3, 4], 'POS'), ([6, 7], [8, 9], 'POS'), ([10], [11, 12, 13], 'POS'), ([14], [15], 'POS'), ([16], [17], 'POS')]"
"Rất hài lòng sản phẩm của tiki, đóng gói đẹp giao hàng nhanh, mình sẽ ủng hộ tiki dài dài...","Rất hài lòng sản phẩm của tiki, đóng gói đẹp giao hàng nhanh, mình sẽ ủng hộ tiki dài dài...####[([3, 4, 5, 6], [0, 1, 2], 'POS'), ([7, 8], [9], 'POS'), ([10, 11], [12], 'POS')]"
"giao hàng nhanh. Nhận đc sách. sách rất mới, đẹp. cảm ơn Tiki nhé","giao hàng nhanh. Nhận đc sách. sách rất mới, đẹp. cảm ơn Tiki nhé####[([0, 1], [2], 'POS'), ([6], [7, 8, 9], 'POS')]"
"Đặt hôm t7 thứ 2 sách về, sách của tiki chất lượng vẫn ok như mọi lần, không có gì đáng phàn nàn","Đặt hôm t7 thứ 2 sách về, sách của tiki chất lượng vẫn ok như mọi lần, không có gì đáng phàn nàn####[([5, 6], [0, 1, 2, 3, 4], 'POS'), ([7, 8, 9], [10, 11, 12, 13], 'POS')]"
Những quy tắc của The rule rất hữu dụng cho bạn gái. Mình ước đã đọc sách này sớm hơn.,"Những quy tắc của The rule rất hữu dụng cho bạn gái. Mình ước đã đọc sách này sớm hơn.####[([0, 1, 2, 3, 4, 5], [6, 7, 8], 'POS')]"
"Giao hàng cực nhanh, giá cực rẻ. Cảm ơn tiki nhiều.","Giao hàng cực nhanh, giá cực rẻ. Cảm ơn tiki nhiều.####[([0, 1], [2, 3], 'POS'), ([4], [5, 6], 'POS')]"
"Nội dung sách đọc rất hay và cực kì bổ ích, các bạn nữ nên đọc cuốn này nhé","Nội dung sách đọc rất hay và cực kì bổ ích, các bạn nữ nên đọc cuốn này nhé####[([0, 1, 2], [4, 5], 'POS'), ([0, 1, 2], [7, 8, 9, 10], 'POS')]"
"nghe bạn giới thiệu nên mua, sách đẹp dc bọc cẩn thận ...","nghe bạn giới thiệu nên mua, sách đẹp dc bọc cẩn thận ...####[([6], [7], 'POS'), ([9], [10, 11], 'POS')]"
"Sách hay, ai đã yêu, đang yêu, chưa yêu hoặc có gia đình rồi cũng nên đọc 1 lần.","Sách hay, ai đã yêu, đang yêu, chưa yêu hoặc có gia đình rồi cũng nên đọc 1 lần.####[([0], [1], 'POS')]"
mình thấy cuốn sách này rất nội dùng bình thường có lẽ mh hy vọng nhiều quá,"mình thấy cuốn sách này rất nội dùng bình thường có lẽ mh hy vọng nhiều quá####[([2, 3, 4], [7, 8, 9], 'NEU')]"
"Bị thất tình nên mua đại đọc, đọc xong vẫn thất tình, nhung ko còn buồn","Bị thất  tình nên mua đại đọc, đọc xong vẫn thất tình, nhung ko còn buồn####[([7, 8], [13, 14, 15], 'POS')]"
Dịch từ cuốn The Rule đã quá nổi tiếng. Các bạn gái nên đọc 1 lần trong đời,"Dịch từ cuốn The Rule đã quá nổi tiếng. Các bạn gái nên đọc 1 lần trong đời####[([2, 3, 4], [6, 7, 8], 'POS'), ([9, 10, 11], [12, 13], 'POS')]"
"SACH RẤT NẶNG CHỨNG TỎ LA SACH THẬT , CO BOOKMARK KÈM THEO HINH CÁI MÔI CÁI CUTE, SÁCH HAY","SACH RẤT NẶNG CHỨNG TỎ LA SACH THẬT , CO BOOKMARK KÈM THEO HINH CÁI MÔI CÁI CUTE, SÁCH HAY####[([6], [7], 'POS'), ([10, 11, 12, 13, 14, 15, 16], [17], 'POS'), ([18], [19], 'POS')]"
"Sách không bị xoăn hay gãy góc. Không bị trắng trang, chữ rõ","Sách không bị xoăn hay gãy góc. Không  bị trắng trang, chữ rõ####[([0], [1, 2, 3, 4, 5, 6], 'POS'), ([10], [7, 8, 9], 'POS'), ([11], [12], 'POS')]"
. tiki giao hàng rất nhanh nhưng chất lượng sách không đảm bảo cho lắm,". tiki giao hàng rất nhanh nhưng chất lượng sách không đảm bảo cho lắm####[([2, 3], [4, 5], 'POS'), ([7, 8, 9], [10, 11, 12, 13, 14], 'NEG')]"
"Sách rất hay và bổ ích, bìa đẹp. Tiki giao hàng nhanh, đóng gói cẩn thận.","Sách rất hay và bổ ích, bìa đẹp. Tiki giao hàng nhanh, đóng gói cẩn thận.####[([0], [1, 2, 3, 4, 5], 'POS'), ([6], [7], 'POS'), ([9, 10], [11], 'POS'), ([12, 13], [14, 15], 'POS')]"
"Tiki giao hàng nhanh, nhân viên nhiệt tình . Sách đẹp , hay","Tiki giao hàng nhanh, nhân viên nhiệt tình . Sách đẹp , hay####[([1, 2], [3], 'POS'), ([4, 5], [6, 7], 'POS'), ([9], [10], 'POS'), ([9], [12], 'POS')]"
giao hàg nhanh chưk tới tgian trên tiki mà đã giao,"giao hàg nhanh chưk tới tgian trên tiki mà đã giao####[([0, 1], [2], 'POS')]"
"Máy xay giống hình, cối thuỷ tinh trông có vẻ xịn, dày dặn. Động cơ thì hơi ko mạnh lắm. Xay thịt cá ok. Điểm trừ là lắp đúng khớp để vận hành hơi khó, làm ko quen xoay mãi mà ko trúng khớp(ko trúng khớp không xay thịt được)","Máy xay giống hình, cối thuỷ tinh trông có vẻ xịn, dày dặn. Động cơ thì hơi ko mạnh lắm. Xay thịt cá ok. Điểm trừ là lắp đúng khớp để vận hành hơi khó, làm ko quen xoay mãi mà ko trúng khớp(ko trúng khớp không xay thịt được)####[([0, 1], [2, 3], 'POS'), ([4, 5, 6], [10, 11, 12], 'POS'), ([13, 14], [16, 17, 18, 19], 'NEG'), ([20, 21, 22], [23], 'POS'), ([27, 28, 29, 30, 31, 32], [33, 34], 'NEG')]"
"Mới say đa bị gãy lưỡi rồi, shop có bán lưỡi dao không, mình mua dùm bị chửi quá có gì shop gọi lại mình nhà","Mới say đa bị gãy lưỡi rồi, shop có bán lưỡi dao không, mình mua dùm bị chửi quá có gì shop gọi lại mình nhà####[([5], [3, 4], 'NEG')]"
nhà mình thích ăn chả ram. từ khi có cối xay việc này đơn giản hơn nhiều. cảm ơn tiki.,"nhà mình thích ăn chả ram. từ khi có cối xay việc này đơn giản hơn nhiều. cảm ơn tiki.####[([11, 12], [13, 14, 15, 16], 'POS')]"
hàng y như hình đẹp chưa sử dụng nên không ý kiến,"hàng  y như  hình  đẹp  chưa  sử  dụng nên  không  ý  kiến####[([0], [1, 2, 3, 4], 'POS')]"
"mới dùng lần đầu nhưng thấy máy chạy êm, xay thịt được.","mới dùng lần đầu nhưng thấy máy chạy êm, xay thịt được.####[([6, 7], [8], 'POS'), ([9, 10], [11], 'POS')]"
sao quảng cáo là hang dài loan mà giao cho e hàng Trung Quốc vậy,"sao quảng cáo  là hang dài loan  mà  giao cho e hàng Trung Quốc vậy####[([11], [12, 13], 'NEG')]"
"Về nội dung sách và chất lượng thì không cần bàn, vì trước khi mua sách mình đã nghe trên youtube về nội dung. Lần này bọc sách của TIKI vô cùng ẩu, miếng bọc sách chưa được ép lại đã đóng gói giao hàng cho khách, trong khi thời hạn dự kiến giao là 9/12 nhưng hôm nay 4/12 là giao sớm hơn rất nhiều. Thay vì cố gắng hoàn thành sớm đơn hàng mong TIKI kiểm tra sản phẩm đã đủ tiêu chuẩn trước khi giao đến khách hàng. Cần được đổi lại bookcare mới!","Về nội dung sách và chất lượng thì không cần bàn, vì trước khi mua sách mình đã nghe trên youtube về nội dung. Lần này bọc sách của TIKI vô cùng ẩu, miếng bọc sách chưa được ép lại đã đóng gói giao hàng cho khách, trong khi thời hạn dự kiến giao là 9/12 nhưng hôm nay 4/12 là giao sớm hơn rất nhiều. Thay vì cố gắng hoàn thành sớm đơn hàng mong TIKI kiểm tra sản phẩm đã đủ tiêu chuẩn trước khi giao đến khách hàng.  Cần được đổi lại bookcare mới!####[([1, 2, 3, 4, 5, 6], [8, 9, 10], 'POS'), ([26, 27, 28, 29], [30, 31, 32], 'NEG'), ([60], [61, 62, 63, 64], 'POS')]"
Một cuốn sách tuyệt vời cho bất kì bạn nào muốn nâng cao tinh thần cũng như vượt qua khó khăn trong cuộc sống.,"Một cuốn sách tuyệt vời cho bất kì bạn nào muốn nâng cao tinh thần cũng như vượt qua khó khăn trong cuộc sống.####[([1, 2], [3, 4], 'POS')]"
"Sách được bóc kĩ, đẹp và cẩn thận. Đáng giá cao sự phục vụ của tiki mặt hàng này","Sách được bóc kĩ, đẹp và cẩn thận. Đáng giá cao sự phục vụ của tiki mặt hàng này####[([0], [2, 3, 4, 5, 6, 7], 'POS'), ([11, 12, 13, 14, 15], [8, 9, 10], 'POS')]"
"Một quyển sách rất hay, chân thật, thẳng thắn và lôi cuốn. Nên đọc ít nhất 1 lần trong đời.","Một quyển sách rất hay, chân thật, thẳng thắn và lôi cuốn. Nên đọc ít nhất 1 lần trong đời.####[([1, 2], [3, 4, 5, 6, 7, 8, 9, 10, 11], 'POS')]"
"Giao hàng nhanh mình đặt vào tối thứ 5 tới tối thứ 6 là có , Bìa sách và giấy đều tốt","Giao hàng  nhanh mình đặt vào tối thứ 5 tới tối thứ 6 là có , Bìa sách và giấy đều tốt####[([0, 1], [2], 'POS'), ([16, 17, 18, 19], [21], 'POS')]"
"Sách chất lượng. Đóng gói cẩn thận k bị gập, lỗi.","Sách chất lượng. Đóng gói cẩn thận k bị gập, lỗi.####[([0], [1, 2], 'POS'), ([3, 4], [5, 6, 7, 8, 9, 10], 'POS')]"
"Tiki giao nhanh, đóng gói đẹp, chất lượng tuyệt vời. cảm ơn Tiki","Tiki giao nhanh, đóng gói đẹp, chất lượng tuyệt vời. cảm ơn Tiki####[([1], [2], 'POS'), ([3, 4], [5], 'POS'), ([6, 7], [8, 9], 'POS')]"
Vận chuyển khá nhanh và nhiệt tình. sữa có hương vani nên rất dễ uống.,"Vận chuyển khá nhanh và nhiệt tình. sữa có hương vani nên rất dễ uống.####[([0, 1], [2, 3], 'POS'), ([0, 1], [5, 6], 'POS'), ([14], [12, 13], 'POS')]"
Mình thích những sản phẩm chất lượng thế này. Mong chị Yên và anh Đức giới thiệu nhiều sách hay hơn đến độc giả,"Mình thích những sản phẩm chất lượng thế này. Mong chị Yên và anh Đức giới thiệu nhiều sách hay hơn đến độc giả####[([3, 4], [5, 6], 'POS')]"
"Mong NXB xem lại lỗi in ấn bị mất nhiều trang, cụ thể ở đây là 18-19, 22-23, 26-27, 30-31.","Mong NXB xem lại lỗi in ấn bị mất nhiều trang, cụ thể ở đây là 18-19, 22-23, 26-27, 30-31.####[([4, 5, 6], [7, 8, 9, 10], 'NEG')]"
"Đàng hoàng từ ý nghĩa, trình bày, đến chất liệu quyển sách, khâm phục cô.","Đàng hoàng từ ý nghĩa, trình bày, đến chất liệu quyển sách, khâm phục cô.####[([3, 4], [0, 1], 'POS'), ([5, 6], [0, 1], 'POS'), ([8, 9, 10, 11], [0, 1], 'POS')]"
"Giọng văn rất khoa học nhưng vẫn gần gũi, tươi sáng.","Giọng văn rất khoa học nhưng vẫn gần gũi, tươi sáng.####[([0, 1], [2, 3, 4], 'POS'), ([0, 1], [8, 9, 10], 'POS')]"
"Mình đã đọc qua nội dung trên ebook , và muốn có bản giấy để được nghiền ngẫm sách kĩ càng hơn, sách dầy nhưng rất nhẹ , mik rất thích, có đôi chút sách chia phần giấy 2 mầu, đối với cá nhân mình thì đó là điều hay ho. Cảm ơn tiki, sẽ luôn đặt sách ở tiki.","Mình đã đọc qua nội dung trên ebook , và muốn có bản giấy để được nghiền ngẫm sách kĩ càng hơn, sách dầy nhưng rất nhẹ , mik rất thích, có đôi chút sách chia phần giấy 2 mầu, đối với cá nhân mình thì đó là điều hay ho. Cảm ơn tiki, sẽ luôn đặt sách ở tiki.####[([22], [23, 24, 25, 26], 'POS'), ([34, 35, 36, 37, 38, 39], [49, 50], 'POS')]"
